,sub_id,age,sex,normal / corrected sight,handedness,block,trial,reaction_time,max_time,E_amount_answer,E_counter,is_corr,answer_in_time
0,08,20,female,yes,right,low time pressure,1,14.904962916625664,20.111102322707296,8,9,0,1
1,08,20,female,yes,right,low time pressure,2,17.628331375017297,20.111102322707296,9,9,1,1
2,08,20,female,yes,right,low time pressure,3,14.37510304164607,20.111102322707296,8,10,0,1
3,08,20,female,yes,right,low time pressure,4,16.12001133331796,20.111102322707296,11,13,0,1
4,08,20,female,yes,right,low time pressure,5,18.64396083331667,20.111102322707296,9,11,0,1
5,08,20,female,yes,right,low time pressure,6,15.038223666662816,20.111102322707296,9,12,0,1
6,08,20,female,yes,right,low time pressure,7,17.21252695831936,20.111102322707296,9,11,0,1
7,08,20,female,yes,right,low time pressure,8,13.795203083311208,20.111102322707296,8,9,0,1
8,08,20,female,yes,right,low time pressure,9,13.894685374980327,20.111102322707296,10,10,1,1
9,08,20,female,yes,right,low time pressure,10,14.477374416659586,20.111102322707296,8,9,0,1
10,08,20,female,yes,right,low time pressure,11,16.280714958324097,20.111102322707296,9,10,0,1
11,08,20,female,yes,right,low time pressure,12,16.056926916644443,20.111102322707296,11,13,0,1
12,08,20,female,yes,right,low time pressure,13,15.34409954160219,20.111102322707296,6,10,0,1
13,08,20,female,yes,right,low time pressure,14,14.348233499971684,20.111102322707296,7,8,0,1
14,08,20,female,yes,right,medium time pressure,1,14.573406916693784,17.247809242869593,8,8,1,1
15,08,20,female,yes,right,medium time pressure,2,14.207529750012327,17.247809242869593,8,11,0,1
16,08,20,female,yes,right,medium time pressure,3,14.776672208274249,17.247809242869593,8,9,0,1
17,08,20,female,yes,right,medium time pressure,4,17.43399716669228,17.247809242869593,13,13,1,0
18,08,20,female,yes,right,medium time pressure,5,16.52372562495293,17.247809242869593,9,10,0,1
19,08,20,female,yes,right,medium time pressure,6,17.247809242869593,17.247809242869593,8,9,0,0
20,08,20,female,yes,right,medium time pressure,7,17.247809242869593,17.247809242869593,9,12,0,0
21,08,20,female,yes,right,medium time pressure,8,17.0555379583966,17.247809242869593,12,13,0,1
22,08,20,female,yes,right,medium time pressure,9,16.182373874995392,17.247809242869593,10,11,0,1
23,08,20,female,yes,right,medium time pressure,10,16.90638933336595,17.247809242869593,10,10,1,1
24,08,20,female,yes,right,medium time pressure,11,15.345956375007518,17.247809242869593,10,10,1,1
25,08,20,female,yes,right,medium time pressure,12,17.3989733333583,17.247809242869593,8,9,0,0
26,08,20,female,yes,right,medium time pressure,13,17.247809242869593,17.247809242869593,4,8,0,0
27,08,20,female,yes,right,high time pressure,1,14.38451616303189,14.38451616303189,8,8,1,0
28,08,20,female,yes,right,high time pressure,2,14.38451616303189,14.38451616303189,9,9,1,0
29,08,20,female,yes,right,high time pressure,3,13.564956874994095,14.38451616303189,5,8,0,1
30,08,20,female,yes,right,high time pressure,4,13.600179499946535,14.38451616303189,8,13,0,1
31,08,20,female,yes,right,high time pressure,5,13.587740125018172,14.38451616303189,6,11,0,1
32,08,20,female,yes,right,high time pressure,6,14.38451616303189,14.38451616303189,8,12,0,0
33,08,20,female,yes,right,high time pressure,7,14.38451616303189,14.38451616303189,10,10,1,0
34,08,20,female,yes,right,high time pressure,8,14.38451616303189,14.38451616303189,10,10,1,0
35,08,20,female,yes,right,high time pressure,9,14.38451616303189,14.38451616303189,13,13,1,0
36,08,20,female,yes,right,high time pressure,10,14.38451616303189,14.38451616303189,8,11,0,0
37,08,20,female,yes,right,high time pressure,11,14.38451616303189,14.38451616303189,5,10,0,0
38,08,20,female,yes,right,high time pressure,12,14.38451616303189,14.38451616303189,NA,8,NA,0
39,08,20,female,yes,right,high time pressure,13,14.38451616303189,14.38451616303189,7,8,0,0
40,08,20,female,yes,right,high time pressure,14,14.38451616303189,14.38451616303189,10,10,1,0
