,sub_id,age,sex,normal / corrected sight,handedness,block,trial,reaction_time,max_time,E_amount_answer,E_counter,is_corr,answer_in_time
0,17,61,male,yes,right,low time pressure,1,22.49747304164339,40.28376829688624,10,13,0,1
1,17,61,male,yes,right,low time pressure,2,23.52143570833141,40.28376829688624,10,12,0,1
2,17,61,male,yes,right,low time pressure,3,25.18523633334553,40.28376829688624,8,12,0,1
3,17,61,male,yes,right,low time pressure,4,24.798645291710272,40.28376829688624,8,9,0,1
4,17,61,male,yes,right,low time pressure,5,24.93488975003129,40.28376829688624,8,10,0,1
5,17,61,male,yes,right,low time pressure,6,22.937524041626602,40.28376829688624,9,11,0,1
6,17,61,male,yes,right,low time pressure,7,25.7678244166309,40.28376829688624,9,10,0,1
7,17,61,male,yes,right,low time pressure,8,29.074485416698735,40.28376829688624,6,8,0,1
8,17,61,male,yes,right,low time pressure,9,30.5417235000059,40.28376829688624,9,10,0,1
9,17,61,male,yes,right,medium time pressure,1,26.390032666677143,34.32588299999608,9,12,0,1
10,17,61,male,yes,right,medium time pressure,2,25.773327083326876,34.32588299999608,9,13,0,1
11,17,61,male,yes,right,medium time pressure,3,28.544599124987144,34.32588299999608,9,11,0,1
12,17,61,male,yes,right,medium time pressure,4,28.153721458336804,34.32588299999608,9,12,0,1
13,17,61,male,yes,right,medium time pressure,5,29.494169791636523,34.32588299999608,11,13,0,1
14,17,61,male,yes,right,medium time pressure,6,29.08228525001323,34.32588299999608,11,13,0,1
15,17,61,male,yes,right,medium time pressure,7,31.06339249998564,34.32588299999608,9,12,0,1
16,17,61,male,yes,right,medium time pressure,8,32.416619666677434,34.32588299999608,6,8,0,1
17,17,61,male,yes,right,high time pressure,1,26.785766874963883,28.36799770310593,7,9,0,1
18,17,61,male,yes,right,high time pressure,2,28.79465087497374,28.36799770310593,8,10,0,0
19,17,61,male,yes,right,high time pressure,3,26.756990875001065,28.36799770310593,11,13,0,1
20,17,61,male,yes,right,high time pressure,4,28.36799770310593,28.36799770310593,11,12,0,0
21,17,61,male,yes,right,high time pressure,5,28.37557033332996,28.36799770310593,9,11,0,0
22,17,61,male,yes,right,high time pressure,6,28.36799770310593,28.36799770310593,11,12,0,0
23,17,61,male,yes,right,high time pressure,7,26.80335112498142,28.36799770310593,8,12,0,1
24,17,61,male,yes,right,high time pressure,8,26.88430287502706,28.36799770310593,12,12,1,1
