,sub_id,age,sex,normal / corrected sight,handedness,block,trial,reaction_time,max_time,E_amount_answer,E_counter,is_corr,answer_in_time
0,06,20,female,yes,right,high time pressure,1,29.251982928326086,29.251982928326086,8,8,1,0
1,06,20,female,yes,right,high time pressure,2,29.251982928326086,29.251982928326086,8,8,1,0
2,06,20,female,yes,right,high time pressure,3,29.251982928326086,29.251982928326086,8,8,1,0
3,06,20,female,yes,right,high time pressure,4,29.251982928326086,29.251982928326086,13,13,1,0
4,06,20,female,yes,right,high time pressure,5,29.251982928326086,29.251982928326086,12,11,0,0
5,06,20,female,yes,right,high time pressure,6,27.521263458300382,29.251982928326086,11,12,0,1
6,06,20,female,yes,right,high time pressure,7,30.02128466666909,29.251982928326086,8,8,1,0
7,06,20,female,yes,right,high time pressure,8,28.941410541709047,29.251982928326086,8,8,1,1
8,06,20,female,yes,right,low time pressure,1,29.265101916738786,43.07794299814461,9,9,1,1
9,06,20,female,yes,right,low time pressure,2,32.78197204164462,43.07794299814461,10,10,1,1
10,06,20,female,yes,right,low time pressure,3,35.39141883328557,43.07794299814461,10,10,1,1
11,06,20,female,yes,right,low time pressure,4,33.24442950001685,43.07794299814461,8,8,1,1
12,06,20,female,yes,right,low time pressure,5,33.75289070839062,43.07794299814461,12,12,1,1
13,06,20,female,yes,right,low time pressure,6,31.383382458298,43.07794299814461,10,10,1,1
14,06,20,female,yes,right,low time pressure,7,35.866181791585404,43.07794299814461,10,10,1,1
15,06,20,female,yes,right,medium time pressure,1,25.475526041700505,36.16496296323535,9,9,1,1
16,06,20,female,yes,right,medium time pressure,2,28.425875375047326,36.16496296323535,12,12,1,1
17,06,20,female,yes,right,medium time pressure,3,32.96461999998428,36.16496296323535,13,13,1,1
18,06,20,female,yes,right,medium time pressure,4,36.171727958426345,36.16496296323535,10,10,1,0
19,06,20,female,yes,right,medium time pressure,5,29.866229083389044,36.16496296323535,10,10,1,1
20,06,20,female,yes,right,medium time pressure,6,30.900045250018593,36.16496296323535,11,11,1,1
21,06,20,female,yes,right,medium time pressure,7,34.27968525001779,36.16496296323535,11,11,1,1
