,sub_id,age,sex,normal / corrected sight,handedness,block,trial,reaction_time,max_time,E_amount_answer,E_counter,is_corr,answer_in_time
0,20,73,male,yes,right,low time pressure,1,28.668852041650098,39.73575546867177,9,10,0,1
1,20,73,male,yes,right,low time pressure,2,29.777510666579474,39.73575546867177,6,9,0,1
2,20,73,male,yes,right,low time pressure,3,25.650674500036985,39.73575546867177,8,8,1,1
3,20,73,male,yes,right,low time pressure,4,31.828447666659486,39.73575546867177,9,11,0,1
4,20,73,male,yes,right,low time pressure,5,26.36380766669754,39.73575546867177,5,8,0,1
5,20,73,male,yes,right,low time pressure,6,29.2975919166347,39.73575546867177,9,11,0,1
6,20,73,male,yes,right,low time pressure,7,29.12288641667692,39.73575546867177,6,9,0,1
7,20,73,male,yes,right,low time pressure,8,31.955305250012316,39.73575546867177,11,13,0,1
8,20,73,male,yes,right,medium time pressure,1,30.67155904159881,35.57105756860555,6,8,0,1
9,20,73,male,yes,right,medium time pressure,2,29.32090175000485,35.57105756860555,10,11,0,1
10,20,73,male,yes,right,medium time pressure,3,33.159611333336215,35.57105756860555,10,10,1,1
11,20,73,male,yes,right,medium time pressure,4,32.777908249991015,35.57105756860555,9,9,1,1
12,20,73,male,yes,right,medium time pressure,5,31.94721162499627,35.57105756860555,12,12,1,1
13,20,73,male,yes,right,medium time pressure,6,31.567676166654564,35.57105756860555,13,13,1,1
14,20,73,male,yes,right,medium time pressure,7,33.1639354582876,35.57105756860555,9,11,0,1
15,20,73,male,yes,right,high time pressure,1,31.406359668539334,31.406359668539334,8,9,0,0
16,20,73,male,yes,right,high time pressure,2,26.238957833324093,31.406359668539334,8,8,1,1
17,20,73,male,yes,right,high time pressure,3,29.461363124952186,31.406359668539334,12,12,1,1
18,20,73,male,yes,right,high time pressure,4,31.45483016659273,31.406359668539334,10,11,0,0
19,20,73,male,yes,right,high time pressure,5,29.620811333297752,31.406359668539334,7,9,0,1
20,20,73,male,yes,right,high time pressure,6,32.27430250000907,31.406359668539334,7,8,0,0
21,20,73,male,yes,right,high time pressure,7,29.07496712502325,31.406359668539334,8,8,1,1
