,sub_id,age,sex,normal / corrected sight,handedness,block,trial,reaction_time,max_time,E_amount_answer,E_counter,is_corr,answer_in_time
0,07,21,male,yes,right,medium time pressure,1,15.657305083333995,20.44613146141972,11,11,1,1
1,07,21,male,yes,right,medium time pressure,2,17.40566791666606,20.44613146141972,8,8,1,1
2,07,21,male,yes,right,medium time pressure,3,20.44613146141972,20.44613146141972,11,13,0,0
3,07,21,male,yes,right,medium time pressure,4,19.7292259583337,20.44613146141972,9,9,1,1
4,07,21,male,yes,right,medium time pressure,5,17.53863954166627,20.44613146141972,8,8,1,1
5,07,21,male,yes,right,medium time pressure,6,14.293884416667424,20.44613146141972,11,11,1,1
6,07,21,male,yes,right,medium time pressure,7,15.6047771249996,20.44613146141972,10,10,1,1
7,07,21,male,yes,right,medium time pressure,8,18.635067166666886,20.44613146141972,8,8,1,1
8,07,21,male,yes,right,medium time pressure,9,17.389535708333824,20.44613146141972,11,13,0,1
9,07,21,male,yes,right,medium time pressure,10,19.736175166666726,20.44613146141972,9,9,1,1
10,07,21,male,yes,right,medium time pressure,11,14.52970116666711,20.44613146141972,7,8,0,1
11,07,21,male,yes,right,medium time pressure,12,14.777319041666487,20.44613146141972,8,12,0,1
12,07,21,male,yes,right,high time pressure,1,13.009596458333363,18.02391704164282,12,13,0,1
13,07,21,male,yes,right,high time pressure,2,15.815840041665979,18.02391704164282,12,13,0,1
14,07,21,male,yes,right,high time pressure,3,17.886822250000478,18.02391704164282,9,9,1,1
15,07,21,male,yes,right,high time pressure,4,18.966701000000285,18.02391704164282,11,11,1,0
16,07,21,male,yes,right,high time pressure,5,18.02391704164282,18.02391704164282,NA,11,NA,0
17,07,21,male,yes,right,high time pressure,6,13.34416712500024,18.02391704164282,10,11,0,1
18,07,21,male,yes,right,high time pressure,7,13.883691666666891,18.02391704164282,10,10,1,1
19,07,21,male,yes,right,high time pressure,8,17.03799012500076,18.02391704164282,12,12,1,1
20,07,21,male,yes,right,high time pressure,9,18.02391704164282,18.02391704164282,11,11,1,0
21,07,21,male,yes,right,high time pressure,10,16.777030583334636,18.02391704164282,8,9,0,1
22,07,21,male,yes,right,high time pressure,11,14.193305291667457,18.02391704164282,6,8,0,1
23,07,21,male,yes,right,high time pressure,12,18.02391704164282,18.02391704164282,13,13,1,0
24,07,21,male,yes,right,low time pressure,1,17.14273408333338,22.86834588119662,11,10,0,1
25,07,21,male,yes,right,low time pressure,2,18.24631491666696,22.86834588119662,12,12,1,1
26,07,21,male,yes,right,low time pressure,3,18.549975583332525,22.86834588119662,11,10,0,1
27,07,21,male,yes,right,low time pressure,4,18.614454000000478,22.86834588119662,12,13,0,1
28,07,21,male,yes,right,low time pressure,5,16.85922441666662,22.86834588119662,11,12,0,1
29,07,21,male,yes,right,low time pressure,6,16.689011833333097,22.86834588119662,13,13,1,1
30,07,21,male,yes,right,low time pressure,7,16.15029924999999,22.86834588119662,8,8,1,1
31,07,21,male,yes,right,low time pressure,8,15.59993945833321,22.86834588119662,8,8,1,1
32,07,21,male,yes,right,low time pressure,9,13.002038249999714,22.86834588119662,8,8,1,1
33,07,21,male,yes,right,low time pressure,10,14.39137266666603,22.86834588119662,9,9,1,1
34,07,21,male,yes,right,low time pressure,11,15.747261708333099,22.86834588119662,8,8,1,1
35,07,21,male,yes,right,low time pressure,12,16.806565458332443,22.86834588119662,10,10,1,1
